Cleiton,5,16,2,2020
Joseph,4,20,11,2018
Danilo,2,10,1,2019
Diego,3,17,12,2017
Joseph,6,23,8,2017
Giuliano,2,4,2,2017
Vinicius,4,26,5,2019
Diego,6,16,11,2020
Giuliano,3,26,1,2018
Jakeliny,5,28,4,2017
Daniele,2,24,1,2018
Joseph,7,2,7,2017
Cleiton,4,22,5,2017
Mayk,8,8,11,2016
Rafael,1,25,12,2020
Rafael,2,3,4,2020
Joseph,3,18,5,2017
Joseph,6,7,8,2017
Jakeliny,2,13,10,2019
Giuliano,1,15,11,2020
Danilo,8,16,10,2020
Vinicius,6,11,9,2017
Joseph,6,12,12,2018
Joseph,4,14,5,2017
Jakeliny,1,6,12,2020
Daniele,5,10,6,2016
Cleiton,1,21,3,2020
Mayk,8,25,1,2018
Cleiton,2,24,2,2017
Vinicius,6,19,4,2020
Danilo,3,29,6,2016
Joseph,3,11,9,2017
Diego,3,30,10,2017
Danilo,7,28,9,2018
Joseph,3,30,5,2018
Joseph,8,13,1,2020
Vinicius,1,18,8,2020
Vinicius,7,13,12,2019
Vinicius,1,19,7,2020
Diego,6,13,7,2020
Mayk,1,29,5,2018
Cleiton,1,24,7,2018
Joseph,1,16,11,2019
Diego,1,19,4,2020
Giuliano,3,1,3,2017
Giuliano,4,21,7,2017
Daniele,3,7,10,2020
Joseph,8,14,6,2019
Diego,5,8,4,2020
Joseph,2,10,10,2020
Rafael,8,15,5,2020
Vinicius,6,2,1,2018
Vinicius,8,7,10,2017
Danilo,7,27,6,2017
Rafael,4,20,5,2016
Rafael,8,18,10,2020
Jakeliny,7,2,12,2018
Vinicius,5,1,4,2018
Cleiton,3,24,9,2017
Diego,8,8,10,2017
Giuliano,2,14,6,2017
Giuliano,5,13,6,2019
Giuliano,1,28,5,2017
Rafael,1,8,6,2018
Joseph,4,27,8,2016
Danilo,6,28,10,2018
Jakeliny,6,26,6,2017
Mayk,6,18,7,2019
Daniele,4,10,3,2020
Danilo,1,19,9,2016
Daniele,1,14,6,2020
Mayk,2,14,3,2020
Jakeliny,8,29,4,2019
Joseph,8,17,8,2017
Giuliano,3,16,7,2016
Diego,3,11,11,2017
Giuliano,5,17,1,2020
Rafael,6,9,6,2019
Cleiton,1,25,10,2018
Joseph,7,15,1,2016
Cleiton,3,7,10,2019
Joseph,4,25,12,2018
Diego,8,24,2,2017
Cleiton,7,9,5,2016
Cleiton,3,4,4,2016
Daniele,1,13,10,2017
Vinicius,4,25,3,2019
Rafael,2,30,4,2019
Giuliano,6,11,6,2016
Vinicius,8,12,7,2019
Cleiton,4,9,12,2019
Cleiton,5,16,3,2018
Jakeliny,3,7,2,2016
Rafael,2,23,9,2018
Giuliano,8,21,1,2017
Rafael,3,2,10,2016
Giuliano,6,12,6,2020
Diego,3,25,6,2017
Rafael,8,5,9,2019
Joseph,2,27,1,2019
Daniele,1,9,1,2020
Danilo,8,2,10,2019
Diego,1,29,1,2019
Mayk,1,29,7,2020
Jakeliny,5,9,11,2016
Jakeliny,3,5,1,2020
Giuliano,6,11,10,2017
Danilo,8,22,9,2020
Rafael,3,1,1,2018
Danilo,5,13,10,2020
Danilo,4,10,12,2020
Giuliano,1,11,9,2017
Danilo,2,23,2,2019
Vinicius,2,1,6,2017
Jakeliny,2,17,1,2017
Jakeliny,6,7,11,2018
Rafael,6,7,5,2020
Jakeliny,3,19,12,2018
Daniele,8,2,1,2020
Mayk,2,27,7,2019
Diego,3,24,9,2018
Cleiton,8,5,7,2016
Danilo,8,2,9,2019
Cleiton,6,3,1,2018
Diego,7,27,4,2017
Danilo,5,16,9,2016
Giuliano,6,25,3,2018
Danilo,3,18,2,2016
Rafael,7,23,6,2020
Vinicius,6,6,7,2017
Mayk,8,9,9,2018
Diego,1,6,2,2020
Rafael,8,27,12,2020
Daniele,6,15,11,2020
Diego,3,23,11,2017
Giuliano,6,8,10,2017
Joseph,3,26,10,2018
Cleiton,1,3,3,2019
Joseph,4,25,5,2017
Cleiton,3,17,5,2020
Vinicius,8,12,10,2016
Joseph,1,13,9,2017
Danilo,7,25,4,2020
Joseph,1,20,1,2018
Jakeliny,3,29,4,2016
Diego,5,30,8,2017
Jakeliny,1,23,11,2016
Danilo,2,29,12,2017
Vinicius,5,19,12,2017
Danilo,5,23,4,2016
Vinicius,4,17,5,2018
Giuliano,5,13,5,2018
Joseph,5,7,6,2020
Danilo,4,2,6,2017
Jakeliny,4,1,5,2017
Cleiton,6,10,5,2017
Diego,6,21,5,2019
Mayk,7,13,4,2020
Joseph,3,30,8,2016
Mayk,7,29,2,2020
Daniele,7,23,1,2019
Cleiton,1,9,3,2018
Mayk,6,4,6,2018
Giuliano,4,4,5,2017
Jakeliny,6,29,1,2020
Danilo,3,22,5,2018
Diego,2,7,12,2020
Vinicius,3,17,12,2016
Cleiton,8,6,11,2019
Joseph,7,13,10,2019
Vinicius,1,29,10,2016
Vinicius,2,25,1,2016
Diego,1,19,10,2019
Giuliano,8,8,9,2019
Giuliano,1,28,6,2019
Jakeliny,5,26,5,2018
Giuliano,5,15,4,2018
Giuliano,1,3,2,2017
Vinicius,8,11,5,2017
Mayk,1,2,11,2019
Diego,6,10,5,2017
Cleiton,3,4,8,2020
Jakeliny,6,24,1,2020
Danilo,5,4,12,2017
Vinicius,5,29,3,2018
Cleiton,3,23,2,2019
Cleiton,5,4,7,2018
Diego,5,19,6,2020
Daniele,2,11,8,2020
Jakeliny,3,7,6,2020
Mayk,8,29,10,2018
Danilo,1,29,2,2020
Jakeliny,5,8,4,2016
Danilo,1,24,7,2016
Vinicius,5,23,11,2019
Vinicius,4,18,9,2018
Diego,3,20,12,2018
Jakeliny,5,27,6,2019
Cleiton,1,27,1,2017
Danilo,5,17,11,2018
Joseph,4,16,7,2017
Giuliano,4,18,9,2018
Daniele,1,16,8,2019
Vinicius,7,8,4,2017
Joseph,6,9,3,2018
Mayk,7,26,8,2019
Mayk,2,7,11,2019
Jakeliny,1,30,8,2020
Giuliano,6,22,11,2018
Diego,6,18,8,2018
Vinicius,3,20,7,2018
Danilo,1,7,9,2017
Giuliano,6,6,8,2018
Daniele,2,19,11,2019
Mayk,6,11,11,2020
Cleiton,5,16,9,2020
Jakeliny,6,7,3,2018
Mayk,3,5,8,2020
Daniele,4,29,6,2017
Rafael,6,3,8,2016
Joseph,1,15,2,2017
Joseph,1,23,2,2018
Cleiton,7,7,4,2017
Diego,8,14,5,2016
Danilo,1,30,7,2020
Rafael,6,29,6,2016
Jakeliny,8,15,2,2019
Giuliano,3,30,5,2020
Diego,5,10,8,2020
Giuliano,3,6,4,2017
Danilo,7,10,7,2018
Jakeliny,3,25,6,2020
Danilo,4,27,12,2017
Rafael,8,5,5,2020
Vinicius,8,6,9,2020
Jakeliny,2,30,8,2020
Cleiton,3,26,3,2017
Giuliano,7,8,12,2020
Mayk,3,6,4,2020
Vinicius,5,24,10,2020
Jakeliny,2,29,3,2019
Jakeliny,5,20,5,2017
Mayk,6,25,4,2016
Danilo,4,12,7,2018
Cleiton,7,18,9,2019
Vinicius,2,24,11,2020
Daniele,8,21,11,2016
Rafael,8,6,5,2019
Jakeliny,1,9,3,2017
Vinicius,3,20,3,2018
Rafael,5,24,1,2018
Diego,7,21,10,2018
Rafael,5,6,2,2016
Joseph,4,25,7,2020
Danilo,8,24,8,2020
Giuliano,1,19,1,2016
Vinicius,2,8,1,2018
Daniele,1,30,11,2016
Cleiton,7,4,9,2018
Rafael,8,29,9,2016
Vinicius,5,17,1,2020
Daniele,2,28,1,2017
Mayk,1,6,12,2017
Vinicius,8,26,2,2018
Mayk,2,8,4,2020
Mayk,3,21,7,2017
Daniele,2,26,10,2018
Daniele,7,14,1,2020
Jakeliny,6,21,4,2018
Mayk,6,3,10,2020
Vinicius,1,16,7,2016
Danilo,2,10,10,2017
Mayk,5,25,11,2017
Joseph,7,28,3,2018
Diego,7,22,4,2020
Vinicius,3,14,9,2016
Giuliano,1,26,6,2019
Danilo,7,18,9,2017
Mayk,3,18,11,2017
Jakeliny,3,13,2,2016
Jakeliny,7,4,1,2017
Rafael,6,6,2,2017
Giuliano,1,25,4,2020
Jakeliny,6,29,1,2019
Danilo,6,2,11,2016
Joseph,3,27,6,2017
Diego,1,3,5,2016
Daniele,2,23,11,2019
Giuliano,1,10,11,2017
Jakeliny,3,3,2,2017
Cleiton,7,25,1,2017
Daniele,6,8,1,2020
Rafael,6,21,11,2019
Diego,1,21,7,2018
Jakeliny,6,22,4,2020
Vinicius,5,22,3,2016
Giuliano,1,14,8,2016
Giuliano,7,9,11,2017
Joseph,5,26,2,2017
Giuliano,4,15,1,2019
Mayk,2,1,1,2017
Danilo,7,20,9,2019
Daniele,7,17,7,2020
Cleiton,2,20,1,2018
Vinicius,3,3,3,2019
Danilo,8,3,11,2019
Giuliano,6,7,6,2018
Vinicius,1,6,1,2020
Jakeliny,1,22,12,2018
Rafael,7,29,4,2018
Jakeliny,7,17,11,2017
Rafael,1,10,4,2016
Giuliano,3,16,7,2016
Vinicius,1,25,9,2018
Jakeliny,5,24,5,2016
Rafael,5,28,5,2018
Joseph,2,1,6,2016
Diego,5,4,10,2019
Joseph,5,20,4,2019
Cleiton,6,27,1,2018
Daniele,4,2,8,2020
Jakeliny,1,17,11,2020
Jakeliny,8,9,1,2016
Danilo,8,9,8,2019
Diego,5,6,4,2018
Cleiton,2,24,1,2016
Diego,2,9,5,2017
Cleiton,6,14,8,2017
Joseph,4,2,7,2020
Joseph,2,26,3,2020
Mayk,6,21,5,2020
Vinicius,5,10,12,2018
Giuliano,4,30,5,2019
Giuliano,7,28,10,2016
Mayk,6,21,6,2019
Joseph,4,6,9,2017
Joseph,3,6,9,2017
Joseph,2,3,12,2019
Giuliano,4,26,3,2018
Daniele,5,8,6,2020
Mayk,6,16,6,2020
Cleiton,5,27,1,2016
Giuliano,1,13,5,2018
Diego,4,10,4,2019
Joseph,6,16,4,2018
Vinicius,3,27,2,2019
Jakeliny,3,22,6,2016
Mayk,4,6,5,2016
Diego,5,22,9,2018
Daniele,3,6,12,2018
Rafael,5,19,7,2020
Mayk,5,16,7,2017
Jakeliny,8,19,6,2020
Jakeliny,8,9,8,2019
Mayk,1,27,11,2018
Danilo,7,3,11,2019
Jakeliny,6,30,2,2019
Joseph,4,22,6,2017
Diego,4,6,9,2016
Danilo,4,21,8,2018
Cleiton,7,6,7,2020
Vinicius,8,18,6,2018
Jakeliny,2,14,8,2017
Joseph,1,20,2,2016
Vinicius,1,29,5,2018
Jakeliny,7,23,10,2018
Diego,5,26,12,2016
Vinicius,4,11,9,2019
Giuliano,7,30,5,2017
Cleiton,1,20,12,2017
Daniele,7,16,3,2018
Mayk,6,8,12,2019
Rafael,1,29,7,2019
Danilo,2,26,4,2016
Jakeliny,2,16,4,2018
Diego,3,4,6,2020
Vinicius,8,18,2,2018
Rafael,5,12,10,2018
Jakeliny,6,26,11,2018
Jakeliny,5,17,7,2017
Daniele,5,12,3,2018
Jakeliny,1,23,11,2020
Joseph,1,23,8,2017
Joseph,4,12,10,2018
Mayk,2,16,11,2019
Daniele,3,28,2,2020
Rafael,2,16,8,2018
Vinicius,5,7,6,2016
Rafael,6,9,11,2019
Daniele,5,21,6,2017
Jakeliny,6,13,1,2020
Cleiton,8,28,5,2017
Cleiton,4,26,6,2018
Diego,4,30,10,2017
Giuliano,8,15,7,2017
Daniele,4,5,3,2018
Jakeliny,5,30,8,2017
Giuliano,1,1,1,2017
Joseph,7,25,5,2020
Diego,3,7,2,2018
Rafael,6,15,1,2020
Giuliano,3,25,11,2016
Joseph,8,25,6,2019
Giuliano,1,17,9,2020
Jakeliny,2,25,3,2020
Mayk,2,22,2,2016
Joseph,3,25,6,2019
Diego,3,21,5,2016
Giuliano,5,22,2,2020
Joseph,1,30,2,2019
Rafael,6,9,4,2017
Cleiton,4,14,1,2019
Rafael,1,24,1,2019
Daniele,4,15,2,2018
Mayk,6,16,6,2017
Diego,2,22,11,2017
Diego,3,8,2,2019
Jakeliny,4,20,7,2018
Cleiton,3,30,10,2016
Vinicius,2,8,10,2017
Joseph,3,17,5,2016
Cleiton,2,30,3,2016
Diego,2,1,4,2020
Cleiton,8,15,2,2020
Cleiton,2,9,12,2020
Jakeliny,2,17,12,2017
Daniele,2,30,8,2020
Diego,1,11,1,2020
Diego,2,9,2,2019
Vinicius,3,6,2,2018
Rafael,8,6,3,2019
Danilo,7,15,9,2017
Daniele,6,15,3,2018
Mayk,6,4,7,2019
Rafael,6,29,9,2017
Giuliano,3,1,8,2016
Vinicius,1,29,5,2019
Rafael,5,18,3,2016
Cleiton,6,19,7,2018
Rafael,7,27,5,2020
Vinicius,5,10,6,2016
Rafael,8,20,10,2019
Mayk,6,10,4,2020
Vinicius,8,8,10,2020
Daniele,5,14,3,2016
Rafael,3,13,1,2019
Joseph,3,4,8,2018
Vinicius,3,30,3,2017
Rafael,6,12,7,2019
Diego,6,10,3,2018
Daniele,4,8,3,2019
Daniele,6,8,10,2016
Danilo,3,8,12,2019
Danilo,7,19,11,2018
Jakeliny,7,21,10,2017
Diego,6,17,12,2020
Vinicius,6,29,10,2016
Cleiton,6,27,1,2019
Cleiton,1,5,6,2016
Cleiton,8,18,10,2016
Diego,2,27,2,2019
Cleiton,1,27,11,2016
Vinicius,7,25,2,2016
Jakeliny,6,18,11,2020
Danilo,7,14,4,2019
Rafael,3,26,12,2018
Mayk,4,12,11,2019
Jakeliny,5,25,11,2018
Vinicius,3,5,5,2018
Giuliano,4,12,5,2017
Daniele,3,3,4,2017
Rafael,5,16,9,2019
Danilo,2,11,10,2019
Joseph,4,3,4,2019
Cleiton,2,3,3,2018
Mayk,2,18,2,2019
Mayk,1,7,9,2018
Rafael,4,28,6,2018
Diego,6,5,7,2019
Joseph,8,7,8,2020
Jakeliny,8,28,1,2017
Daniele,3,28,12,2017
Vinicius,1,9,1,2017
Daniele,6,5,2,2017
Rafael,5,3,2,2018
Rafael,6,19,5,2019
Jakeliny,5,19,11,2018
Mayk,2,26,4,2018
Daniele,1,22,12,2016
Daniele,4,19,3,2016
Joseph,4,7,8,2017
Vinicius,3,13,8,2018
Vinicius,4,15,12,2020
Mayk,6,14,6,2019
Danilo,5,1,1,2018
Giuliano,6,30,11,2018
Jakeliny,3,8,9,2017
Jakeliny,3,6,5,2019
Rafael,1,21,6,2020
Danilo,7,10,6,2018
Giuliano,1,28,4,2018
Danilo,8,14,1,2016
Danilo,5,30,7,2016
Rafael,6,2,6,2018
Diego,6,28,11,2017
Giuliano,1,12,4,2020
Giuliano,6,21,1,2016
Daniele,8,27,10,2016
Cleiton,6,24,4,2016
Giuliano,6,2,4,2017
Joseph,4,22,1,2020
Jakeliny,5,5,6,2017
Giuliano,4,29,11,2018
Vinicius,2,17,7,2019
Jakeliny,2,23,4,2019
Vinicius,3,25,2,2017
Daniele,7,12,7,2016
Danilo,6,21,1,2017
Giuliano,5,27,1,2019
Jakeliny,2,5,4,2019
Joseph,7,16,2,2020
Rafael,8,22,11,2019
Giuliano,8,16,1,2016
Mayk,1,10,9,2018
Joseph,7,1,8,2017
Daniele,1,27,4,2020
Vinicius,2,8,4,2020
Diego,8,29,9,2020
Vinicius,6,11,4,2016
Danilo,6,3,1,2018
Mayk,2,12,8,2016
Rafael,8,15,11,2016
Vinicius,8,6,9,2018
Vinicius,4,18,11,2017
Cleiton,7,15,9,2016
Danilo,4,15,8,2017
Joseph,2,24,1,2018
Cleiton,8,13,9,2019
Danilo,7,7,5,2020
Mayk,1,14,12,2016
Mayk,2,12,12,2017
Danilo,7,20,9,2016
Mayk,2,22,11,2017
Jakeliny,1,5,2,2019
Daniele,7,17,1,2018
Jakeliny,6,6,7,2019
Giuliano,7,7,1,2018
Cleiton,4,1,3,2017
Jakeliny,3,5,12,2017
Joseph,2,29,12,2019
Jakeliny,8,22,8,2016
Cleiton,5,13,4,2020
Jakeliny,6,30,9,2017
Jakeliny,6,22,7,2017
Jakeliny,4,13,12,2018
Joseph,3,3,11,2016
Jakeliny,7,17,5,2016
Daniele,7,23,5,2018
Cleiton,7,6,9,2019
Giuliano,1,8,12,2017
Cleiton,6,2,4,2018
Diego,2,1,4,2016
Mayk,5,17,2,2016
Giuliano,2,22,1,2020
Giuliano,8,11,3,2020
Vinicius,2,30,5,2018
Cleiton,7,9,2,2019
Joseph,8,14,8,2020
Vinicius,3,8,4,2017
Vinicius,5,29,3,2016
Giuliano,8,19,1,2019
Daniele,4,9,6,2016
Cleiton,7,28,8,2020
Jakeliny,5,23,1,2019
Cleiton,2,26,8,2018
Vinicius,1,14,4,2016
Daniele,5,13,8,2020
Giuliano,8,14,4,2020
Rafael,8,10,10,2016
Rafael,3,22,11,2017
Rafael,7,27,6,2020
Danilo,2,5,5,2019
Joseph,7,28,7,2017
Diego,7,25,5,2018
Mayk,3,16,3,2018
Giuliano,2,28,2,2019
Cleiton,6,14,4,2020
Giuliano,1,16,8,2020
Daniele,2,21,2,2020
Joseph,4,19,7,2020
Danilo,5,29,3,2016
Daniele,8,15,12,2017
Danilo,1,30,12,2016
Mayk,1,3,1,2018
Joseph,5,9,6,2018
Vinicius,7,3,11,2018
Diego,4,27,11,2020
Rafael,7,7,8,2019
Mayk,5,14,6,2018
Diego,7,5,12,2017
Cleiton,7,28,10,2016
Danilo,4,4,5,2017
Jakeliny,1,3,1,2016
Daniele,7,14,3,2020
Cleiton,4,11,12,2020
Vinicius,1,6,2,2018
Danilo,3,19,2,2017
Jakeliny,7,3,12,2016
Daniele,7,4,3,2020
Diego,8,19,6,2019
Diego,8,22,3,2017
Diego,7,25,5,2018
Diego,2,12,2,2017
Danilo,8,23,9,2016
Jakeliny,5,1,9,2016
Diego,1,22,12,2020
Jakeliny,8,2,6,2016
Danilo,5,28,11,2016
Joseph,1,9,3,2020
Joseph,1,18,10,2018
Jakeliny,4,18,9,2017
Rafael,1,30,7,2018
Danilo,4,24,12,2017
Daniele,2,17,1,2018
Mayk,1,27,8,2016
Vinicius,6,3,5,2018
Rafael,5,21,3,2016
Diego,2,19,8,2020
Danilo,7,24,11,2018
Jakeliny,1,21,6,2016
Rafael,4,19,12,2018
Giuliano,3,14,4,2017
Diego,4,7,11,2018
Diego,5,6,7,2019
Cleiton,1,14,3,2016
Jakeliny,1,5,10,2020
Cleiton,2,18,1,2019
Jakeliny,7,22,4,2016
Daniele,2,15,7,2019
Giuliano,5,19,11,2019
Mayk,5,28,1,2018
Daniele,1,30,11,2017
Danilo,3,28,9,2017
Giuliano,3,2,4,2018
Giuliano,1,30,3,2018
Vinicius,7,16,9,2017
Daniele,1,16,10,2018
Diego,4,21,2,2018
Giuliano,7,13,12,2016
Joseph,3,25,10,2020
Diego,4,24,10,2020
Cleiton,3,4,3,2020
Daniele,2,5,11,2020
Giuliano,8,28,4,2019
Mayk,7,15,9,2016
Giuliano,3,15,2,2019
Joseph,8,16,2,2019
Rafael,1,17,3,2017
Jakeliny,6,7,7,2016
Giuliano,8,22,6,2017
Giuliano,8,2,4,2017
Daniele,1,25,5,2017
Joseph,6,10,1,2018
Giuliano,8,23,11,2017
Mayk,4,14,5,2016
Jakeliny,1,15,11,2019
Rafael,3,1,5,2016
Mayk,1,13,4,2020
Jakeliny,1,17,11,2017
Daniele,1,14,11,2018
Danilo,6,1,5,2020
Vinicius,4,13,5,2020
Cleiton,3,10,1,2019
Jakeliny,5,21,1,2017
Diego,5,15,4,2020
Mayk,8,11,12,2018
Diego,7,30,11,2018
Daniele,6,11,11,2016
Rafael,7,22,12,2018
Jakeliny,2,22,11,2018
Danilo,5,3,4,2016
Daniele,1,15,4,2019
Rafael,2,7,1,2019
Danilo,2,9,5,2016
Daniele,3,13,4,2020
Mayk,4,13,6,2020
Cleiton,2,12,7,2019
Vinicius,1,3,7,2017
Vinicius,5,3,6,2017
Mayk,6,28,11,2020
Rafael,3,1,10,2017
Diego,6,5,3,2018
Daniele,8,13,9,2016
Daniele,8,3,6,2017
Danilo,8,23,12,2016
Joseph,1,12,4,2018
Daniele,8,15,9,2019
Diego,3,12,6,2016
Mayk,3,11,1,2018
Mayk,8,23,4,2019
Giuliano,6,7,12,2018
Vinicius,3,16,1,2020
Daniele,1,3,1,2020
Joseph,7,21,3,2019
Cleiton,3,29,12,2017
Daniele,3,15,3,2017
Danilo,7,11,8,2017
Danilo,3,9,10,2019
Vinicius,6,2,2,2018
Rafael,8,23,3,2019
Jakeliny,5,10,6,2017
Diego,8,20,8,2016
Jakeliny,6,17,10,2018
Giuliano,2,16,12,2016
Diego,1,15,4,2018
Mayk,5,21,6,2019
Danilo,2,1,12,2020
Giuliano,7,1,10,2016
Giuliano,6,30,5,2020
Danilo,3,8,4,2019
Diego,2,2,1,2019
Daniele,6,16,5,2016
Cleiton,8,27,5,2017
Diego,1,14,12,2020
Mayk,3,9,3,2020
Jakeliny,4,19,9,2016
Vinicius,7,22,8,2020
Daniele,7,16,2,2017
Daniele,2,27,8,2016
Daniele,2,16,8,2019
Cleiton,6,20,1,2016
Diego,6,21,12,2018
Giuliano,3,3,3,2019
Mayk,2,24,2,2018
Daniele,8,12,6,2020
Danilo,7,22,6,2019
Cleiton,1,27,10,2018
Danilo,1,19,5,2017
Joseph,4,1,8,2016
Daniele,3,3,9,2019
Giuliano,1,13,12,2019
Giuliano,5,22,11,2016
Jakeliny,2,26,1,2016
Diego,6,9,7,2018
Rafael,8,2,5,2019
Daniele,8,8,7,2019
Danilo,3,30,8,2016
Joseph,3,3,2,2017
Mayk,1,28,1,2016
Rafael,1,12,8,2018
Joseph,4,27,8,2017
Jakeliny,4,1,9,2016
Daniele,7,17,10,2019
Mayk,6,22,4,2018
Cleiton,7,24,3,2020
Diego,4,26,3,2020
Diego,5,16,1,2016
Joseph,5,30,11,2017
Cleiton,4,29,7,2017
Jakeliny,5,2,8,2019
Daniele,2,16,6,2018
Diego,6,23,5,2017
Rafael,3,9,7,2020
Giuliano,3,15,6,2019
Diego,2,4,10,2019
Cleiton,6,3,11,2016
Rafael,6,5,8,2017
Rafael,8,1,7,2019
Joseph,5,8,3,2017
Giuliano,5,16,9,2020
Giuliano,7,18,8,2020
Joseph,3,21,3,2020
Danilo,1,23,2,2016
Giuliano,7,28,8,2017
Jakeliny,8,27,5,2019
Vinicius,7,21,9,2020
Diego,1,15,10,2016
Mayk,6,2,8,2020
Giuliano,3,17,8,2016
Danilo,4,8,8,2016
Cleiton,5,10,1,2018
Diego,8,30,7,2019
Daniele,2,29,12,2018
Vinicius,1,27,3,2017
Daniele,6,11,3,2018
Diego,6,5,5,2020
Cleiton,3,16,3,2020
Daniele,8,19,6,2017
Vinicius,5,1,4,2017
Jakeliny,1,6,3,2016
Jakeliny,1,18,7,2020
Jakeliny,5,20,5,2017
Daniele,2,1,6,2019
Joseph,7,24,12,2018
Joseph,4,4,12,2019
Rafael,4,1,7,2019
Rafael,6,27,10,2020
Diego,6,21,12,2020
Diego,6,22,12,2019
Vinicius,4,10,2,2018
Joseph,3,29,10,2019
Vinicius,3,18,2,2018
Jakeliny,5,1,9,2020
Vinicius,1,21,1,2018
Rafael,5,9,8,2017
Vinicius,4,6,8,2020
Joseph,2,17,9,2020
Cleiton,5,28,7,2020
Joseph,3,5,10,2016
Joseph,4,8,7,2016
Joseph,8,8,11,2018
Diego,6,18,7,2018
Daniele,7,6,3,2017
Jakeliny,8,22,10,2019
Jakeliny,1,28,9,2017
Daniele,1,14,9,2016
Danilo,4,10,2,2018
Cleiton,3,20,1,2019
Diego,7,13,9,2018
Diego,1,23,3,2017
Cleiton,7,13,6,2020
Daniele,2,19,8,2017
Jakeliny,5,8,2,2017
Giuliano,5,20,5,2017
Danilo,2,12,10,2019
Vinicius,7,15,1,2016
Daniele,6,11,5,2016
Joseph,2,10,4,2016
Vinicius,4,7,1,2019
Diego,3,14,7,2016
Jakeliny,4,19,3,2020
Mayk,8,19,6,2017
Mayk,2,10,7,2016
Rafael,3,28,4,2017
Giuliano,8,21,12,2017
Vinicius,7,20,8,2019
Danilo,4,10,10,2018
Rafael,1,5,2,2019
Rafael,1,18,11,2020
Danilo,4,13,11,2019
Giuliano,7,14,5,2017
Vinicius,5,8,5,2016
Daniele,6,17,11,2016
Mayk,7,30,5,2020
Jakeliny,3,17,5,2016
Danilo,8,18,1,2017
Danilo,6,24,10,2018
Diego,5,19,12,2019
Jakeliny,7,17,6,2017
Daniele,1,2,4,2019
Daniele,7,3,6,2017
Rafael,1,14,4,2016
Mayk,6,1,8,2019
Cleiton,8,30,7,2018
Vinicius,1,26,2,2018
Giuliano,3,21,12,2020
Cleiton,1,20,2,2018
Diego,1,21,3,2016
Daniele,4,9,11,2017
Mayk,6,21,8,2016
Cleiton,7,14,1,2019
Jakeliny,3,1,7,2018
Vinicius,8,10,2,2016
Jakeliny,6,22,9,2017
Rafael,4,2,5,2020
Diego,2,10,5,2020
Jakeliny,2,25,3,2016
Vinicius,7,9,11,2019
Cleiton,6,17,3,2020
Diego,8,7,5,2020
Jakeliny,7,27,12,2016
Diego,4,26,6,2017
Joseph,2,13,2,2019
Joseph,8,1,7,2017
Vinicius,1,19,5,2020
Joseph,1,13,11,2019
Daniele,2,5,3,2020
Giuliano,4,11,8,2020
Cleiton,6,16,1,2018
Joseph,1,13,9,2019
Danilo,3,20,9,2018
Daniele,2,23,5,2017
Jakeliny,1,9,5,2020
Danilo,3,1,7,2020
Giuliano,6,15,5,2018
Mayk,8,5,3,2016
Mayk,2,20,1,2018
Diego,1,15,8,2019
Giuliano,3,20,1,2017
Daniele,1,15,11,2018
Rafael,2,6,7,2020
Cleiton,5,12,1,2017
Jakeliny,4,10,12,2020
Rafael,7,7,5,2018
Giuliano,5,20,5,2016
Joseph,5,4,6,2019
Rafael,1,4,5,2016
Mayk,5,21,7,2020
Diego,7,14,2,2017
Giuliano,5,18,1,2016
Diego,5,10,2,2018
Cleiton,3,11,2,2018
Giuliano,8,2,6,2016
Giuliano,6,14,3,2018
Vinicius,4,12,6,2017
Danilo,6,20,9,2020
Rafael,8,9,8,2016
Daniele,3,28,10,2020
Jakeliny,8,16,2,2019
Diego,3,13,4,2018
Vinicius,4,18,12,2019
Danilo,6,5,1,2020
Rafael,7,27,6,2020
Diego,6,9,4,2016
Jakeliny,5,14,5,2016
Daniele,4,5,5,2018
Jakeliny,3,24,10,2018
Giuliano,4,27,4,2018
Daniele,1,17,6,2019
Danilo,3,6,12,2016
Jakeliny,7,7,12,2018
Rafael,1,11,9,2016
Jakeliny,4,13,8,2020
Giuliano,3,30,4,2020
Giuliano,5,25,5,2016
Cleiton,6,10,1,2020
Joseph,3,29,8,2016
Mayk,3,22,6,2016
Cleiton,2,22,3,2018
Cleiton,7,20,4,2019
Vinicius,5,13,1,2019
Jakeliny,3,21,9,2016
Giuliano,2,9,12,2018
Cleiton,3,6,11,2020
Joseph,5,27,6,2016
Daniele,7,9,7,2020
Danilo,5,4,7,2018
Danilo,6,12,9,2017
Rafael,1,29,12,2016
Diego,6,18,9,2019
Diego,4,1,6,2018
Joseph,4,14,2,2017
Jakeliny,3,29,12,2020
Cleiton,5,3,5,2020
Vinicius,7,20,12,2017
Rafael,8,28,9,2018
Mayk,6,1,6,2017
Joseph,5,29,11,2019
Mayk,5,2,4,2018
Jakeliny,6,18,7,2017
Daniele,1,25,9,2017
Vinicius,3,2,3,2018
Diego,4,9,5,2016
Jakeliny,4,28,1,2019
Mayk,8,20,7,2016
Mayk,4,9,8,2017
Danilo,7,24,10,2017
Cleiton,8,10,9,2018
Vinicius,8,2,1,2019
Jakeliny,8,3,8,2020
Joseph,1,14,9,2017
Rafael,8,2,12,2019
Danilo,7,1,5,2017
Mayk,5,17,9,2020
Giuliano,8,26,12,2016
Rafael,6,8,3,2018
Giuliano,8,17,7,2017
Danilo,8,20,10,2018
Daniele,5,26,11,2019
